file name:  S2128_09_1_2_MPa_PXF440_220809_352.mat	date/time  03.09.22 14.38
sensor type:  s2128_09_1_2_mpa_pxf440_220809 
total time [secs]:  9.590	time per frame [secs]:  0.01000	scanning rate [Hz]:   100
pressure values in  kPa

electrical: 	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	
     5.60000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 75.000	 75.000	  0.000	  0.000	  0.000	 20.000	165.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 65.000	 85.000	 20.000	  0.000	  0.000	 95.000	 70.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	100.000	  0.000	  0.000	  0.000	  0.000	 70.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	135.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.61000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	165.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 65.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	105.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 70.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	135.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.62000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	165.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 65.000	 85.000	 20.000	  0.000	  0.000	 95.000	 70.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 70.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	135.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.63000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	165.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 40.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 65.000	 85.000	 20.000	  0.000	  0.000	 95.000	 70.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 70.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	140.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.64000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	165.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	140.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.65000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	170.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	140.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.66000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	170.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 95.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 50.000	140.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.67000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 25.000	165.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 95.000	  0.000	  0.000	  0.000	  0.000	140.000	  0.000	  0.000	  0.000	  0.000	 50.000	145.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.68000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 70.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	170.000	 45.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	 20.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 90.000	  0.000	  0.000	  0.000	  0.000	135.000	  0.000	  0.000	  0.000	  0.000	 55.000	145.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.69000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 65.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	170.000	 40.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	110.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	  0.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 90.000	  0.000	  0.000	  0.000	  0.000	140.000	  0.000	  0.000	  0.000	  0.000	 55.000	145.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.70000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 65.000	 75.000	  0.000	  0.000	  0.000	 50.000	 65.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	175.000	 40.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 75.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	105.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	 20.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 90.000	  0.000	  0.000	  0.000	  0.000	140.000	  0.000	  0.000	  0.000	  0.000	 55.000	145.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.71000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 60.000	 75.000	  0.000	  0.000	  0.000	 50.000	 65.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	170.000	 40.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 70.000	 85.000	 20.000	  0.000	  0.000	 95.000	 70.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	105.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	 20.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 90.000	  0.000	  0.000	  0.000	  0.000	145.000	  0.000	  0.000	  0.000	  0.000	 50.000	145.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.72000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 60.000	 75.000	  0.000	  0.000	  0.000	 50.000	 65.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 25.000	170.000	 40.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 65.000	 85.000	 25.000	  0.000	  0.000	 95.000	 70.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	105.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	 20.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 90.000	  0.000	  0.000	  0.000	  0.000	145.000	  0.000	  0.000	  0.000	  0.000	 55.000	145.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     5.73000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 55.000	 40.000	  0.000	  0.000	  0.000	 40.000	 50.000	 25.000	  0.000	  0.000	  0.000	 60.000	 70.000	  0.000	  0.000	  0.000	 45.000	 65.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 35.000	110.000	  0.000	  0.000	  0.000	  0.000	 80.000	 75.000	  0.000	  0.000	  0.000	 20.000	175.000	 35.000	  0.000	  0.000	  0.000	 70.000	185.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	 25.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 65.000	 80.000	 20.000	  0.000	  0.000	 95.000	 70.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	105.000	  0.000	  0.000	  0.000	  0.000	 45.000	130.000	  0.000	  0.000	  0.000	 20.000	105.000	  0.000	  0.000	  0.000	  0.000	 75.000	 85.000	  0.000	  0.000	  0.000	  0.000	145.000	  0.000	  0.000	  0.000	  0.000	 55.000	145.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
